stop_id,stop_name,stop_lat,stop_lon,stop_agency,wheelchair_boarding
10001,Cabrillo National Monument,32.67445793,-117.24042573,MTS,1
10003,Pearl St & Draper Av,32.83957829,-117.27618677,MTS,1
10004,Pearl St & Fay Av,32.84012848,-117.2738099,MTS,1
10006,Torrey Pines Rd & Exchange Pl,32.8458467,-117.26867322,MTS,1
10007,Torrey Pines Rd & Princess St,32.8488256,-117.26258543,MTS,0
10011,Garnet Av & Everts St,32.79810093,-117.24825013,MTS,1
10012,Grand Av & Fanuel St,32.79652904,-117.24583394,MTS,1
10013,Garnet Av & Haines St,32.79929398,-117.24277358,MTS,1
10015,Garnet Av & Ingraham St,32.79965017,-117.24120249,MTS,1
10016,Garnet Av & Jewell St,32.80012359,-117.23906319,MTS,1
10020,Voltaire St & Mendocino St,32.74506671,-117.23574899,MTS,1
10023,Garnet Av & Lamont St,32.80087716,-117.23556667,MTS,1
10024,Voltaire St & San Clemente St,32.74286905,-117.23353563,MTS,1
10025,Garnet Av & Noyes St,32.80171291,-117.23174882,MTS,1
10026,Chatsworth Bl & Tennyson St,32.73814733,-117.22970402,MTS,1
10027,Voltaire St & Poinsettia Dr,32.74025595,-117.22929493,MTS,1
10029,West Point Loma Bl & Adrian St,32.75266115,-117.22673314,MTS,1
10031,Nimitz Bl & Rosecrans St,32.72894289,-117.22653531,MTS,0
10032,Grand Av & Culver St,32.80091313,-117.22584945,MTS,1
10033,West Point Loma Bl & Loma Riviera Dr,32.75360029,-117.22364151,MTS,1
10034,Nobel Dr & Lebon Dr,32.86829317,-117.22518325,MTS,1
10036,Garnet Av & Bond St,32.805504,-117.22121375,MTS,1
10038,Sports Arena Bl & Midway Dr,32.75567407,-117.2210938,MTS,1
10040,Midway Dr & Duke St,32.75392997,-117.21814068,MTS,1
10043,Midway Dr & Kemper St,32.75243625,-117.21584744,MTS,1
10044,Grand Av & Mission Bay Dr,32.8022735,-117.21783906,MTS,1
10045,Balboa Av & Moraga Av,32.80774389,-117.21069667,MTS,2
10048,Morena Bl & Frankfort St,32.77468641,-117.20621403,MTS,1
10049,Governor Dr & Radcliffe Dr,32.85434508,-117.20610593,MTS,1
10050,Morena Bl & Knoxville St,32.77332666,-117.20398373,MTS,1
10051,Clairemont Dr & Merrimac Av,32.83307178,-117.20286671,MTS,1
10062,Linda Vista Rd & Colusa St,32.76890946,-117.19113779,MTS,1
10064,Taylor St & I-8 East (Ramp),32.75925323,-117.19050442,MTS,2
10073,Clairemont Mesa Bl & Longford St,32.83432122,-117.18285491,MTS,1
10074,Miramar Rd & Miramar Mall,32.8768838,-117.18299026,MTS,1
10075,N Harbor Dr & Laurel St (Coast Guard),32.72778181,-117.18228648,MTS,1
10076,Lewis St & Stephens St,32.75171067,-117.17861058,MTS,0
10077,Clairemont Mesa Bl & Limerick Av,32.83427737,-117.17919188,MTS,1
10080,Lewis St & Ingalls St,32.7517283,-117.1751663,MTS,0
10085,Miramar Rd & Milch Rd,32.87793669,-117.16865659,MTS,1
10086,Broadway & State St,32.7155689,-117.1666847,MTS,1
10088,Washington St & Albatross St,32.74977421,-117.16631202,MTS,1
10090,Broadway & Front St,32.71559826,-117.1649521,MTS,0
10091,Clairemont Mesa Bl & Shawline St (Kaiser),32.83281806,-117.16295729,MTS,1
10092,University Av & 3rd Av,32.74819693,-117.1629261,MTS,1
10093,Genesee Av & Richland St,32.79116236,-117.1632153,MTS,1
10094,Broadway & 3rd Av,32.71561383,-117.16210744,MTS,0
10095,Miramar Rd & Distribution Av,32.87896273,-117.16260879,MTS,1
10097,Broadway & 5th Av,32.71566019,-117.16029699,MTS,0
10098,University Av & 5th Av,32.74820876,-117.16058122,MTS,1
10099,Broadway & 6th Av,32.71566351,-117.15947446,MTS,0
10100,Camino De La Reina & Camino Del Arroyo,32.76674662,-117.15846313,MTS,1
10105,Market St & 10th Av,32.71143588,-117.15579614,MTS,0
10106,University Av & 10th Av,32.74831789,-117.15546302,MTS,1
10107,Miramar Rd & Carroll Rd,32.88177728,-117.15625029,MTS,1
10108,Market St & Park Bl,32.71146838,-117.15398888,MTS,1
10109,Broadway & Park Bl,32.71570092,-117.15401278,MTS,1
10110,Vista Hill Av & Meadowlark Dr,32.79485118,-117.15458775,MTS,1
10111,University Av & Vermont St,32.74834756,-117.15366473,MTS,1
10114,University Av & Richmond St,32.74836182,-117.15133939,MTS,1
10115,Imperial Av & 16th St,32.70621434,-117.14970235,MTS,1
10116,Market St & 16th St,32.71142899,-117.14960278,MTS,1
10117,Logan Av & Sigsbee St,32.70381531,-117.1477599,MTS,1
10118,Market St & 19th St,32.7114408,-117.14684925,MTS,1
10119,Broadway & 20th St,32.71572127,-117.14594994,MTS,1
10122,Logan Av & Cesar E Chavez Pkwy,32.70154139,-117.14447954,MTS,1
10123,Imperial Av & 22nd St,32.70621679,-117.14407511,MTS,1
10124,Miramar Rd & Dowdy Dr,32.88803742,-117.14545069,MTS,1
10127,Imperial Av & 24th St,32.70622508,-117.14255054,MTS,1
10128,Clairemont Mesa Bl & 8303,32.83266088,-117.14614075,MTS,1
10129,El Cajon Bl & Alabama St,32.75513971,-117.14263625,MTS,1
10130,University Av & Alabama St,32.74837212,-117.14274006,MTS,1
10132,Miramar Rd & Cabot Dr,32.88957656,-117.14279509,MTS,1
10133,Market St & 25th St,32.71151504,-117.14039662,MTS,1
10134,Broadway & 25th St,32.71575334,-117.14076456,MTS,1
10136,University Av & Louisiana St,32.74837408,-117.14018692,MTS,1
10137,Imperial Av & 26th St,32.70630307,-117.13822116,MTS,1
10138,C St & 26th St,32.71680461,-117.13829122,MTS,1
10139,El Cajon Bl & Arizona St,32.7551642,-117.13771844,MTS,1
10140,Adams Av & Arizona St,32.76280518,-117.1377011,MTS,1
10142,Mira Mesa Bl & Reagan Rd (E),32.9126689,-117.13907043,MTS,1
10143,Main St & 27th St,32.6927249,-117.13600412,MTS,2
10145,Ocean View Bl & Sampson St,32.70214509,-117.13547466,MTS,1
10147,Imperial Av & Hensley St,32.70632038,-117.13466487,MTS,1
10148,C St & 28th St,32.71683051,-117.13430543,MTS,1
10149,Mira Mesa Bl & Westonhill Dr,32.91274479,-117.13577359,MTS,1
10150,El Cajon Bl & Utah St,32.75517721,-117.13283955,MTS,1
10154,National Av & 29th St,32.69585228,-117.13222923,MTS,1
10156,Balboa Av & Ponderosa Av,32.82211287,-117.13190601,MTS,1
10157,Aero Dr & Corporate Ct,32.80974365,-117.13203598,MTS,1
10158,Market St & 30th St,32.71156459,-117.13043259,MTS,1
10159,Clairemont Mesa Bl & Overland Av,32.83126451,-117.13126196,MTS,1
10160,Adams Av & 30th St,32.76282743,-117.13037566,MTS,1
10161,University Av & 30th St,32.7483355,-117.13024061,MTS,1
10162,Upas St & 30th St,32.74102988,-117.12948143,MTS,1
10163,Ocean View Bl & 30th St,32.70111473,-117.12966834,MTS,1
10164,Imperial Av & 30th St,32.70634271,-117.12962298,MTS,1
10165,Main St & 30th St,32.69275093,-117.12929561,MTS,1
10166,C St & 30th St,32.71680897,-117.13040045,MTS,1
10167,Beech St & Fern St,32.72122117,-117.12951136,MTS,1
10168,Mira Mesa Bl & Marbury Av,32.91589478,-117.12997238,MTS,1
10169,Adams Av & Boundary St,32.76283621,-117.12837192,MTS,1
10171,Market St & 31st St,32.71157701,-117.12753276,MTS,1
10176,Balboa Av & Ruffin Rd,32.82219862,-117.12874611,MTS,2
10177,Ocean View Bl & 32nd St,32.7011366,-117.12543617,MTS,1
10178,Imperial Av & 32nd St,32.7063728,-117.12539389,MTS,1
10179,Market St & 32nd St,32.71159492,-117.12540024,MTS,1
10180,Clairemont Mesa Bl & Ruffin Rd,32.83127549,-117.12701691,MTS,1
10182,Camino Del Rio N & Mission City Pkwy,32.77551596,-117.12708963,MTS,1
10183,Clairemont Mesa Bl & Ruffin Rd,32.83132755,-117.12626541,MTS,0
10184,Market St & 33rd St,32.71168209,-117.12240687,MTS,0
10186,Ocean View Bl & 33rd St,32.70115313,-117.12271551,MTS,1
10187,Imperial Av & 33rd St,32.70666939,-117.12271486,MTS,0
10188,Adams Av & 33rd St,32.76329493,-117.12298956,MTS,2
10189,El Cajon Bl & 33rd St,32.75515457,-117.12249906,MTS,1
10190,El Cajon Bl & 35th St,32.75515393,-117.11752246,MTS,0
10191,Aero Dr & West Canyon Av,32.80835573,-117.1231304,MTS,1
10194,Camino Del Rio S & Scheidler Wy,32.77667102,-117.12039247,MTS,1
10195,National Av & 35th St,32.69594054,-117.11902661,MTS,1
10196,El Cajon Bl & 35th St,32.75513002,-117.11818577,MTS,1
10197,National Av & 36th St,32.6959479,-117.11719991,MTS,1
10198,Adams Av & 35th St,32.76325179,-117.11741354,MTS,1
10201,El Cajon Bl & 36th St,32.75511258,-117.11558249,MTS,1
10203,Imperial Av & 37th St,32.7048041,-117.1147774,MTS,0
10204,El Cajon Bl & 37th St,32.75509992,-117.11385942,MTS,1
10205,National Av & 38th St,32.69597766,-117.112565,MTS,1
10206,Ocean View Bl & 38th St,32.70121027,-117.1126422,MTS,1
10207,Imperial Av & 38th St,32.70481068,-117.11266118,MTS,1
10208,University Av & 38th St,32.74964632,-117.11197481,MTS,1
10210,Camino Del Rio S & 3661,32.77785771,-117.11540681,MTS,1
10214,National Av & 40th St,32.69601305,-117.1082812,MTS,1
10215,Carmel Mountain Rd & Freeport Rd,32.96068595,-117.11100583,MTS,1
10216,Imperial Av & 40th St,32.70475529,-117.10878242,MTS,2
10219,Home Av & Hixson Av,32.72434645,-117.10524706,MTS,1
10220,National Av & 41st St,32.69602495,-117.106175,MTS,1
10221,Market St & Morrison St,32.71138957,-117.10570654,MTS,1
10223,Ocean View Bl & San Miguel Av,32.70048297,-117.10459622,MTS,1
10224,Adams Av & Biona Dr,32.76317276,-117.10431631,MTS,1
10225,Market St & Denby St,32.71139783,-117.10292696,MTS,1
10227,National Av & San Pasqual St,32.69641482,-117.10306155,MTS,1
10228,8th St & F Av,32.67756198,-117.10040606,MTS,1
10229,Carmel Mountain Rd & Stoney Creek Rd,32.96337085,-117.10312898,MTS,1
10230,Home Av & Fairmount Av,32.728334,-117.10015461,MTS,1
10231,Ocean View Bl & Elizabeth St,32.70045362,-117.09929737,MTS,1
10232,Imperial Av & 45th St,32.70406208,-117.0981456,MTS,0
10235,Logan Av & 47th St,32.69670802,-117.09320233,MTS,1
10236,Ocean View Bl & 47th St,32.70040491,-117.09398209,MTS,1
10237,Zion Av & Crawford St (Kaiser),32.79289558,-117.09425673,MTS,1
10238,University Av & 47th St,32.74947427,-117.09352192,MTS,1
10242,University Av & Estrella Av,32.74945296,-117.09020096,MTS,1
10250,El Cajon Bl & 54th St,32.75787568,-117.07862662,MTS,0
10252,University Av & 52nd St,32.74899361,-117.08376976,MTS,1
10253,Zion Av & 51st St,32.79283556,-117.0836772,MTS,1
10254,E St & 3rd Av,32.64451482,-117.08177193,MTS,1
10255,Olvera Av & Gwen St,32.69784545,-117.08153072,MTS,1
10256,Zion Av & Waring Rd,32.79280044,-117.08154872,MTS,1
10257,El Cajon Bl & 54th St,32.7576761,-117.0796949,MTS,1
10258,Montezuma Rd & 54th St,32.77105299,-117.07970378,MTS,2
10259,Olvera Av & San Onofre Ter,32.69880564,-117.07771059,MTS,1
10260,El Cajon Bl & Dayton St,32.75814842,-117.0768922,MTS,1
10261,Grape St & 55th St,32.72760644,-117.07699259,MTS,0
10262,College Av & El Cajon Bl,32.76195317,-117.0668634,MTS,0
10263,Olvera Av & Las Flores Ter,32.69935486,-117.07491048,MTS,1
10264,Roswell St & Kelton Rd,32.71581815,-117.07535066,MTS,0
10266,Streamview Dr & Lynn St,32.7434085,-117.07129631,MTS,2
10267,Market St & Merlin Dr,32.70999972,-117.07162581,MTS,0
10268,Skyline Dr & Radio Dr,32.70141969,-117.07109724,MTS,1
10271,Rancho Bernardo Rd & Acena Dr,33.02266727,-117.07053434,MTS,1
10272,Del Sol Bl & Ocean Bluffs,32.57376204,-117.0630382,MTS,1
10273,Imperial Av & 62nd St,32.70967287,-117.06413249,MTS,1
10274,Montezuma Rd & 63rd St,32.77041066,-117.06472964,MTS,1
10276,Imperial Av & 63rd St,32.7098784,-117.06255766,MTS,1
10277,Rancho Bernardo Rd & Bernardo Oaks Dr,33.01928996,-117.06545906,MTS,1
10278,Streamview Dr & Hasty Dr,32.74399002,-117.06129489,MTS,1
10279,Rancho Bernardo Rd & Meandro Dr,33.01854372,-117.06316518,MTS,1
10280,Skyline Dr & Detroit Pl,32.70122966,-117.05909725,MTS,1
10284,Montezuma Rd & Reservoir Dr,32.76907119,-117.05734556,MTS,1
10286,Imperial Av & Woodman St,32.71071811,-117.05563748,MTS,1
10287,Skyline Dr & Woodman St,32.70117147,-117.05539095,MTS,1
10288,University Av & Aragon Dr,32.7552306,-117.05385222,MTS,1
10290,El Cajon Bl & Montezuma Rd,32.76813892,-117.05448076,MTS,1
10291,Imperial Av & 68th St,32.71125466,-117.05132825,MTS,1
10292,Imperial Av & 69th St,32.71180223,-117.04953865,MTS,1
10293,Skyline Dr & 69th St,32.70251753,-117.04958447,MTS,1
10294,University Av & 69th St,32.75506844,-117.04962229,MTS,1
10296,Skyline Dr & Buccaneer Dr,32.7027509,-117.0449478,MTS,1
10299,Skyline Dr & Sychar Rd,32.70316505,-117.04294908,MTS,1
10303,El Cajon Bl & 73rd St,32.76872907,-117.04056588,MTS,1
10306,El Cajon Bl & Jessie Av,32.76863289,-117.03798527,MTS,1
10307,Skyline Dr & Siena St,32.70287961,-117.03730975,MTS,1
10308,University Av & Lowell St,32.75740049,-117.03744894,MTS,1
10310,El Cajon Bl & Parks Av,32.76819913,-117.03358965,MTS,1
10311,Jackson Dr & Lake Shore Dr,32.79785878,-117.03521059,MTS,1
10312,Jamacha Rd & Glencoe Dr,32.71536671,-117.03201132,MTS,1
10313,Main St & Broadway (Lemon Grove Depot),32.74249573,-117.03091544,MTS,2
10314,University Av & Maple Av,32.76195824,-117.0304081,MTS,1
10315,Jackson Dr & Cowles Mountain Bl,32.79530501,-117.02833461,MTS,1
10317,University Av & La Mesa Bl,32.76414544,-117.02701835,MTS,1
10318,Paradise Valley Rd & Meadowbrook Dr,32.69767706,-117.02510955,MTS,1
10319,Jamacha Rd & Cardiff St,32.71754502,-117.02611659,MTS,1
10320,University Av & Allison Av,32.76577668,-117.02504838,MTS,1
10321,San Vicente St & Cardiff St,32.71215697,-117.02496704,MTS,2
10322,Jackson Dr & Lake Badin Av,32.79404489,-117.02417126,MTS,2
10324,Allison Av & Spring St,32.76596372,-117.02151722,MTS,1
10325,Jackson Dr & Boulder Lake Av,32.79354688,-117.0207436,MTS,2
10326,Allison Av & Palm Av,32.7659153,-117.01958773,MTS,1
10328,La Mesa Bl & University Av,32.76780465,-117.01542724,MTS,1
10330,Sweetwater Rd & Jamacha Rd,32.71422822,-117.01279998,MTS,1
10331,La Mesa Bl & Glen St,32.76934368,-117.01100328,MTS,1
10332,Orville St & Brucker Av,32.70916815,-117.00925492,MTS,1
10333,La Mesa Bl & Jackson Dr,32.77042545,-117.00850765,MTS,1
10334,Navajo Rd & Jaffe Ct,32.8027961,-117.00867259,MTS,1
10336,La Mesa Bl & Garfield St,32.77230406,-117.00604158,MTS,1
10346,Pearl St & La Jolla Bl,32.83915156,-117.27792366,MTS,1
10347,Silverado St & Herschel Av,32.84518365,-117.27340634,MTS,1
10349,Torrey Pines Rd & Prospect St,32.84741114,-117.26694278,MTS,1
10351,Turquoise St & La Jolla Bl,32.8081234,-117.26126202,MTS,1
10357,Grand Av & Bayard St,32.79503048,-117.25269959,MTS,1
10358,Garnet Av & Cass St,32.79737632,-117.25151897,MTS,1
10359,W Mission Bay Dr & Mission Bl,32.77191447,-117.2504259,MTS,1
10360,Grand Av & Cass St,32.79542712,-117.25090128,MTS,1
10361,W Mission Bay Dr & Mariners Wy,32.77088084,-117.24671191,MTS,1
10363,Garnet Av & Fanuel St,32.79855918,-117.24596103,MTS,1
10364,Voltaire St & Sunset Cliffs Bl,32.74974432,-117.24299587,MTS,1
10365,West Point Loma Bl & Sunset Cliffs Bl,32.75076385,-117.24199257,MTS,1
10366,Voltaire St & Ebers St,32.74868075,-117.24127308,MTS,1
10368,La Jolla Village Dr & N. Torrey Pines Rd,32.86997223,-117.24179276,MTS,1
10369,Voltaire St & Froude St,32.747543,-117.239543,MTS,1
10370,Grand Av & Ingraham St,32.79786443,-117.23973098,MTS,1
10371,Voltaire St & Soto St,32.74623225,-117.23744676,MTS,1
10372,W Mission Bay Dr & Quivira Rd,32.76523713,-117.23760123,MTS,1
10374,Gilman Dr & Myers Dr,32.87694863,-117.23553288,MTS,1
10375,Grand Av & Lamont St,32.79906206,-117.23432273,MTS,1
10378,La Jolla Village Dr & Villa La Jolla Dr,32.87149562,-117.23310721,MTS,1
10379,West Point Loma Bl & Temecula St,32.75224904,-117.23259626,MTS,1
10381,Voltaire St & Las Lomas St,32.7413332,-117.23104682,MTS,1
10382,Macaulay St & Tustin St,32.7328054,-117.23128033,MTS,2
10383,Garnet Av & Olney St,32.8021978,-117.22952819,MTS,1
10384,Grand Av & Olney St,32.80026295,-117.22881999,MTS,1
10386,Garnet Av & Fogg St,32.80344839,-117.22570831,MTS,2
10390,Garnet Av & Soledad Mountain Rd,32.80496453,-117.22340462,MTS,1
10391,La Jolla Village Dr & Lebon Dr,32.87059246,-117.22324803,MTS,1
10392,West Point Loma Bl & Groton St,32.75436227,-117.22153797,MTS,1
10396,Garnet Av & Mission Bay Dr,32.80644497,-117.21688901,MTS,1
10399,Nobel Dr & Regents Rd,32.86723165,-117.21861871,MTS,1
10400,La Jolla Village Dr & Regents Rd,32.87146483,-117.21786083,MTS,1
10401,Governor Dr & Regents Rd,32.85127586,-117.21623535,MTS,1
10404,Governor Dr & Scripps St,32.85095029,-117.21498789,MTS,1
10407,Clairemont Mesa Bl & Moraga Av,32.82841685,-117.21300249,MTS,1
10408,Governor Dr & Stadium St,32.85072425,-117.21296004,MTS,1
10409,La Jolla Village Dr & Executive Wy,32.87369359,-117.20908797,MTS,1
10410,Midway Dr & East Dr,32.75028454,-117.20910415,MTS,1
10412,Governor Dr & Mercer St,32.85188286,-117.20994438,MTS,1
10413,Clairemont Mesa Bl & Pocahontas Av,32.82760523,-117.20851421,MTS,1
10419,Clairemont Dr & Denver St,32.79026125,-117.20279724,MTS,1
10421,Balboa Av & Clairemont Dr,32.81161808,-117.20055798,MTS,1
10422,Mira Mesa Bl & Scranton Rd,32.892518,-117.20095,NCTD,
10426,Clairemont Mesa Bl & Dubois Dr,32.83436973,-117.19742433,MTS,1
10428,Clairemont Mesa Bl & Genesee Av,32.83435318,-117.19420109,MTS,1
10432,Clairemont Mesa Bl & Frink Av,32.83438449,-117.19118021,MTS,1
10433,Hotel Circle S & I-8 West (Ramp),32.75926064,-117.1884487,MTS,2
10434,Linda Vista Rd & Goshen St,32.77032747,-117.1879192,MTS,1
10436,Clairemont Mesa Bl & Diane Av,32.83435538,-117.18669365,MTS,1
10437,Balboa Av & Mt Everest Bl,32.81807524,-117.18496454,MTS,1
10441,Balboa Av & Genesee Av,32.81935606,-117.18132596,MTS,1
10442,Linda Vista Rd & Via Las Cumbres,32.77151527,-117.17987018,MTS,1
10444,Miramar Rd & Miramar Pl,32.87758931,-117.17799465,MTS,1
10446,Balboa Av & Mt Alifan Dr,32.82016137,-117.17547857,MTS,1
10447,Clairemont Mesa Bl & Doliva Dr,32.83422523,-117.17515437,MTS,1
10449,Broadway & N Harbor Dr,32.71559981,-117.17249172,MTS,1
10450,Miramar Rd & Frost Mar Pl,32.87760757,-117.17225237,MTS,1
10451,Balboa Av & Mt Albertine Av,32.82016881,-117.17117542,MTS,1
10452,Washington St & Falcon St,32.74974541,-117.17018218,MTS,1
10454,Broadway & Kettner Bl,32.71562174,-117.16881806,MTS,1
10456,Washington St & Dove St,32.74974837,-117.16830878,MTS,1
10460,Balboa Av & Hathaway St,32.82054445,-117.16649525,MTS,1
10461,Genesee Av & Linda Vista Rd,32.79121733,-117.16507066,MTS,1
10464,Miramar Rd & Production Av,32.87867781,-117.16434195,MTS,1
10466,Clairemont Mesa Bl & Shawline St (Kaiser),32.8324778,-117.16288213,MTS,1
10467,Mesa College Dr & Armstrong St,32.80278389,-117.16310802,MTS,1
10468,Washington St & 4th Av,32.74980407,-117.1622825,MTS,1
10471,Metropolitan Dr & Mission Valley Rd,32.77793796,-117.15742682,MTS,1
10474,Market St & 6th Av,32.71143589,-117.15878388,MTS,1
10475,Metropolitan Dr & Murray Canyon Rd,32.77729545,-117.15771301,MTS,1
10476,Mesa College Dr & Ashford St,32.80172099,-117.16002484,MTS,1
10477,Clairemont Mesa Bl & Ruffner St,32.83254428,-117.15871247,MTS,1
10478,University Av & 7th Av,32.74826766,-117.15892959,MTS,1
10479,Camino De La Reina & Camino De La Siesta,32.76632423,-117.16020895,MTS,1
10481,Vista Hill Av & Health Center Dr,32.79486773,-117.15682678,MTS,1
10482,Genesee Av & Health Center Dr,32.79240747,-117.15649882,MTS,1
10483,Murray Canyon Rd & Mission Heights Rd,32.77606944,-117.15773616,MTS,1
10484,Mira Mesa Bl & Parkdale Av,32.91066148,-117.15511421,MTS,1
10485,Camino De La Reina & Mission Center Rd,32.76819179,-117.15329574,MTS,1
10486,Clairemont Mesa Bl & Convoy St,32.832613,-117.15233882,MTS,1
10487,G St & 14th St,32.71255487,-117.15162346,MTS,1
10488,Market St & 14th St,32.71145095,-117.15148863,MTS,1
10489,Broadway & 15th St,32.71569692,-117.15004949,MTS,1
10493,Kearny Villa Rd & I-805,32.80461606,-117.14978027,MTS,1
10494,University Av & Herbert St,32.74835185,-117.14893899,MTS,1
10495,Clairemont Mesa Bl & Mercury St,32.83264508,-117.14831529,MTS,2
10496,Aero Dr & Aero Ct,32.80947668,-117.14809844,MTS,1
10498,Mira Mesa Bl & Reagan Rd (W),32.9123682,-117.14872557,MTS,1
10500,Camino De La Reina & Michaels,32.77062767,-117.14717207,MTS,1
10501,Logan Av & Beardsley St,32.7023953,-117.14573649,MTS,1
10502,El Cajon Bl & Park Bl,32.75512019,-117.14570983,MTS,1
10503,Market St & 22nd St,32.71146383,-117.14367644,MTS,1
10504,Broadway & 22nd St,32.71573459,-117.14373599,MTS,1
10505,Camino De La Reina & Camino Del Este,32.77072674,-117.14450541,MTS,1
10506,Aero Dr & Afton Rd,32.80955187,-117.14417731,MTS,1
10507,Adams Av & Florida St,32.76241147,-117.1435069,MTS,1
10510,Logan Av & Cesar E Chavez Pkwy (Chicano Park),32.70011607,-117.14242367,MTS,1
10511,Mira Mesa Bl & Camino Ruiz,32.9125826,-117.14303516,MTS,1
10513,Balboa Av & 8611 (Kyocera),32.82054764,-117.14165887,MTS,2
10515,Imperial Av & 25th St,32.70627168,-117.13952444,MTS,1
10516,Ocean View Bl & Commercial St,32.70516436,-117.13986111,MTS,1
10517,El Cajon Bl & Louisiana St,32.75514164,-117.1397056,MTS,1
10518,Adams Av & Louisiana St,32.76280365,-117.13982202,MTS,1
10519,Logan Av & Sampson St,32.69784201,-117.13914358,MTS,1
10520,Aero Dr & Sandrock Rd,32.80962544,-117.1396996,MTS,1
10521,Kearny Villa Rd & Kearny Villa Way,32.83082148,-117.13976733,MTS,1
10523,University Av & Texas St,32.74837803,-117.1384957,MTS,1
10524,Market St & 26th St,32.71153076,-117.13783494,MTS,1
10525,Gramercy Dr & Sandrock Rd,32.80294361,-117.13820013,MTS,1
10529,National Av & 27th St,32.69579803,-117.13557994,MTS,1
10530,Market St & 27th St,32.711532,-117.13575102,MTS,1
10532,C St & 27th St,32.71681943,-117.13584967,MTS,1
10533,El Cajon Bl & Oregon St,32.75516331,-117.13478126,MTS,1
10534,University Av & Pershing Av,32.7483941,-117.13434576,MTS,1
10535,Ocean View Bl & 28th St,32.70109979,-117.13329595,MTS,1
10537,Market St & 28th St,32.71154497,-117.13355993,MTS,1
10539,Gramercy Dr & Pasternack Pl,32.80241856,-117.13399988,MTS,1
10540,Adams Av & Idaho St,32.7628182,-117.13358949,MTS,1
10542,Mira Mesa Bl & Greenford Dr,32.91395045,-117.13244572,MTS,1
10543,El Cajon Bl & 30th St,32.75521009,-117.12977586,MTS,1
10544,National Av & 30th St,32.69589861,-117.12920673,MTS,1
10546,Aero Dr & Ruffin Rd,32.80978978,-117.12903561,MTS,1
10547,University Av & Grim Av,32.74840445,-117.12789305,MTS,1
10548,El Cajon Bl & Illinois St,32.75519125,-117.12740447,MTS,1
10549,Adams Av & W Mountain View Dr,32.76324203,-117.12657382,MTS,1
10550,University Av & Herman Av,32.74842592,-117.12564583,MTS,1
10551,Main St & 32nd St,32.69196601,-117.12488356,MTS,1
10552,National Av & 32nd St,32.69592164,-117.12480905,MTS,1
10553,Mira Mesa Bl & Rickert Rd,32.91699255,-117.12672144,MTS,1
10554,Adams Av & 32nd St,32.76331293,-117.12471707,MTS,1
10555,National Av & 33rd St,32.69590077,-117.12271227,MTS,1
10556,Camino Del Rio S & Mission City Pkwy,32.77468311,-117.12360996,MTS,1
10560,University Av & 33rd St,32.74873617,-117.12181104,MTS,1
10563,36th St & Imperial Av,32.70530322,-117.11689209,MTS,0
10564,Adams Av & 34th St,32.76327039,-117.1202373,MTS,1
10568,Ocean View Bl & 35th St,32.701176,-117.11830781,MTS,1
10570,Ocean View Bl & 36th St,32.70116904,-117.11656212,MTS,1
10571,Market St & 36th St,32.7114349,-117.11614288,MTS,0
10572,University Av & Wilson Av,32.74968916,-117.11645389,MTS,1
10576,Market St & Gateway Center Dr,32.71141146,-117.11360682,MTS,0
10577,Adams Av & Cherokee Av,32.76323842,-117.11383514,MTS,1
10578,Market St & Gateway Center Wy,32.7113854,-117.11183149,MTS,0
10579,Carmel Mountain Rd & Paseo Cardiel,32.96073244,-117.11301136,MTS,1
10581,Adams Av & 39th St,32.76322081,-117.11084874,MTS,1
10582,Ocean View Bl & 39th St,32.70122242,-117.11011654,MTS,1
10585,Willow Creek Rd & Business Park Av,32.90163465,-117.11097513,MTS,1
10587,Market St & 40th St,32.71141125,-117.10851891,MTS,1
10588,Rancho Mission Rd & Friars Rd,32.78780684,-117.10838834,MTS,1
10591,Rancho Penasquitos Bl & Calle De Las Rosas,32.95605472,-117.10982269,MTS,1
10592,Home Av & Gateway Dr,32.72340767,-117.10705229,MTS,1
10593,8th St & National City Bl,32.6759728,-117.1060453,MTS,1
10594,Adams Av & Kensington Dr,32.76319826,-117.10698074,MTS,1
10598,Imperial Av & Messina Wy,32.70408185,-117.1052325,MTS,1
10599,University Av & Marlborough Av,32.7495688,-117.10534228,MTS,1
10600,8th St & C Av,32.67653456,-117.10390916,MTS,1
10603,Ocean View Bl & San Pasqual Dr,32.7004574,-117.10193694,MTS,1
10604,Willow Creek Rd & Caminito Covewood,32.89830616,-117.10464816,MTS,1
10605,Tierrasanta Bl & Santo Rd,32.82319311,-117.10333953,MTS,1
10607,El Cajon Bl & Menlo Av,32.75587673,-117.09475256,MTS,0
10609,El Cajon Bl & 43rd St,32.75501257,-117.1015147,MTS,1
10611,University Av & Fairmount Av,32.74953034,-117.10017049,MTS,1
10612,El Cajon Bl & Fairmount Av,32.75500376,-117.1004022,MTS,1
10613,Logan Av & 44th St,32.69676188,-117.1001687,MTS,0
10615,Camino Del Rio S & Caminito Pintoresco,32.77668827,-117.10057252,MTS,1
10616,University Av & Highland Av,32.74952055,-117.0983978,MTS,1
10618,Imperial Av & Greenwood Cemetery,32.70401613,-117.10122365,MTS,0
10619,Market St & 45th St,32.71135238,-117.09755903,MTS,1
10620,El Cajon Bl & Chamoune Av,32.75535434,-117.09670339,MTS,1
10621,University Av & Chamoune Av,32.74948383,-117.09614024,MTS,1
10622,Logan Av & 46th St,32.6967161,-117.09563379,MTS,1
