tract_geoid,norm_poverty_rate,norm_depression,norm_diabetes,norm_disability_pct,norm_mental_distress,norm_obesity,norm_poor_physical_health,norm_uninsured_rate,norm_food_insecurity,norm_housing_insecurity,norm_lack_transport,norm_mean_commute_minutes,norm_crime_rate_per_1k,norm_service_count,norm_services_per_10k
06073011602,0.21665514858327573,0.6975862068965517,0.12103448275862072,0.43250688705234164,0.2596551724137931,0.17620689655172417,0.11896551724137927,0.07517241379310347,0.13586206896551722,0.1341379310344828,0.1496551724137931,0.4242424242424242,,0.4486914600550964,0.49448275862068963
06073011700,0.19419488597097445,0.8337931034482758,0.0289655172413793,0.0013774104683195176,0.32896551724137935,0.26758620689655177,0.11896551724137927,0.14206896551724135,0.13724137931034486,0.15586206896551724,0.15689655172413797,0.02685950413223137,,0.7079889807162535,0.4924137931034483
06073011801,0.06772633033863162,0.6679310344827587,0.02724137931034487,0.6845730027548209,0.20620689655172408,0.11758620689655175,0.05344827586206902,0.06586206896551727,0.06551724137931036,0.07517241379310347,0.07310344827586202,0.7134986225895317,,0.1659779614325069,0.2206896551724138
06073013307,0.09122322045611608,0.6679310344827587,0.008275862068965467,0.22279614325068875,0.22793103448275864,0.06448275862068964,0.04551724137931035,0.08068965517241378,0.07862068965517244,0.11931034482758618,0.08620689655172409,0.6367079889807162,,0.7586088154269972,0.7096551724137931
06073013308,0.35867311679336555,0.6772413793103449,0.30586206896551726,0.5816115702479339,0.27724137931034487,0.1924137931034483,0.23965517241379308,0.1255172413793103,0.1779310344827586,0.1489655172413793,0.1927586206896552,0.27203856749311295,,0.65599173553719,0.666896551724138
06073013309,0.7698686938493435,0.9013793103448275,0.25655172413793104,0.015151515151515138,0.6296551724137931,0.3806896551724138,0.37689655172413794,0.2648275862068965,0.3427586206896551,0.326551724137931,0.3803448275862069,0.046143250688705284,,0.39669421487603307,0.19517241379310346
06073013312,0.8134070490670352,0.6862068965517241,0.16103448275862065,0.7348484848484849,0.3513793103448276,0.1975862068965517,0.19448275862068964,0.153448275862069,0.18965517241379315,0.1820689655172414,0.20931034482758626,0.7362258953168044,,0.1659779614325069,0.2896551724137931
06073008343,0.03489979267449894,0.40586206896551724,0.94,0.6887052341597797,0.33896551724137935,0.8513793103448276,0.8824137931034483,0.576551724137931,0.4086206896551724,0.48275862068965514,0.36724137931034484,0.275137741046832,,0.3174931129476584,0.32241379310344825
06073008343,0.03489979267449894,0.40586206896551724,0.94,0.6887052341597797,0.33896551724137935,0.8513793103448276,0.8824137931034483,0.576551724137931,0.4086206896551724,0.48275862068965514,0.36724137931034484,0.275137741046832,,0.3174931129476584,0.32241379310344825
06073008343,0.03489979267449894,0.40586206896551724,0.94,0.6887052341597797,0.33896551724137935,0.8513793103448276,0.8824137931034483,0.576551724137931,0.4086206896551724,0.48275862068965514,0.36724137931034484,0.275137741046832,,0.3174931129476584,0.32241379310344825
06073008343,0.03489979267449894,0.40586206896551724,0.94,0.6887052341597797,0.33896551724137935,0.8513793103448276,0.8824137931034483,0.576551724137931,0.4086206896551724,0.48275862068965514,0.36724137931034484,0.275137741046832,,0.3174931129476584,0.32241379310344825
06073008344,0.8134070490670352,0.6772413793103449,0.7920689655172414,0.5602617079889807,0.7793103448275862,0.8324137931034483,0.8241379310344827,0.7944827586206896,0.8489655172413793,0.8696551724137931,0.8620689655172413,0.7813360881542699,,0.5089531680440771,0.579655172413793
06073008344,0.8134070490670352,0.6772413793103449,0.7920689655172414,0.5602617079889807,0.7793103448275862,0.8324137931034483,0.8241379310344827,0.7944827586206896,0.8489655172413793,0.8696551724137931,0.8620689655172413,0.7813360881542699,,0.5089531680440771,0.579655172413793
06073008344,0.8134070490670352,0.6772413793103449,0.7920689655172414,0.5602617079889807,0.7793103448275862,0.8324137931034483,0.8241379310344827,0.7944827586206896,0.8489655172413793,0.8696551724137931,0.8620689655172413,0.7813360881542699,,0.5089531680440771,0.579655172413793
06073008344,0.8134070490670352,0.6772413793103449,0.7920689655172414,0.5602617079889807,0.7793103448275862,0.8324137931034483,0.8241379310344827,0.7944827586206896,0.8489655172413793,0.8696551724137931,0.8620689655172413,0.7813360881542699,,0.5089531680440771,0.579655172413793
06073008345,0.5418106427090532,0.7075862068965517,0.36862068965517236,0.38498622589531684,0.9058620689655172,0.7448275862068965,0.5448275862068965,0.8406896551724138,0.8310344827586207,0.893448275862069,0.8313793103448276,0.7741046831955922,,0.5089531680440771,0.49310344827586206
06073013401,0.6199032480995162,0.773448275862069,0.30586206896551726,0.390495867768595,0.6296551724137931,0.3172413793103448,0.3524137931034482,0.29103448275862065,0.3989655172413793,0.3658620689655172,0.42620689655172417,0.5203168044077136,,0.1659779614325069,0.15586206896551724
06073013409,0.7201105736005529,0.773448275862069,0.30586206896551726,0.2592975206611571,0.49310344827586206,0.34344827586206894,0.3648275862068966,0.2648275862068965,0.33931034482758615,0.31931034482758625,0.3451724137931035,0.1267217630853994,,0.5089531680440771,0.3510344827586207
06073015601,0.14720110573600553,0.042068965517241375,0.3355172413793104,0.07782369146005508,0.08344827586206893,0.1924137931034483,0.18896551724137933,0.326551724137931,0.29103448275862065,0.28620689655172415,0.27689655172413796,0.11260330578512401,,0.39669421487603307,0.2751724137931034
06073015701,0.010020732550103717,0.02758620689655178,0.0527586206896552,0.17011019283746553,0.014827586206896504,0.0237931034482759,0.018620689655172384,0.1631034482758621,0.05724137931034479,0.0913793103448276,0.03931034482758622,0.03374655647382918,,0.2327823691460055,0.14758620689655172
06073008348,0.7059433310297167,0.9768965517241379,0.4658620689655173,0.4238980716253443,0.766896551724138,0.983448275862069,0.8141379310344827,0.6503448275862069,0.5144827586206897,0.64,0.6306896551724137,0.24345730027548207,,0.7851239669421488,0.7651724137931034
06073008348,0.7059433310297167,0.9768965517241379,0.4658620689655173,0.4238980716253443,0.766896551724138,0.983448275862069,0.8141379310344827,0.6503448275862069,0.5144827586206897,0.64,0.6306896551724137,0.24345730027548207,,0.7851239669421488,0.7651724137931034
06073008348,0.7059433310297167,0.9768965517241379,0.4658620689655173,0.4238980716253443,0.766896551724138,0.983448275862069,0.8141379310344827,0.6503448275862069,0.5144827586206897,0.64,0.6306896551724137,0.24345730027548207,,0.7851239669421488,0.7651724137931034
06073008348,0.7059433310297167,0.9768965517241379,0.4658620689655173,0.4238980716253443,0.766896551724138,0.983448275862069,0.8141379310344827,0.6503448275862069,0.5144827586206897,0.64,0.6306896551724137,0.24345730027548207,,0.7851239669421488,0.7651724137931034
06073008349,0.5929509329647547,0.9544827586206897,0.3255172413793104,0.3805096418732782,0.6682758620689655,0.8782758620689655,0.5975862068965517,0.5379310344827586,0.4241379310344827,0.5220689655172414,0.49379310344827587,0.712465564738292,,0.2327823691460055,0.28620689655172415
06073008351,0.7277125086385625,0.9751724137931035,0.4144827586206896,0.3360881542699724,0.7458620689655173,0.973448275862069,0.7627586206896552,0.5534482758620689,0.4668965517241379,0.6003448275862069,0.5827586206896551,0.1336088154269972,,0.1659779614325069,0.14551724137931035
06073008352,0.751209398756047,0.9482758620689655,0.3858620689655172,0.4204545454545454,0.6382758620689655,0.8782758620689655,0.6086206896551725,0.45827586206896553,0.3889655172413793,0.4620689655172414,0.4365517241379311,0.3946280991735537,,0.2327823691460055,0.25517241379310346
06073008353,0.6171389080856946,0.9568965517241379,0.3858620689655172,0.5371900826446281,0.766896551724138,0.8948275862068965,0.7075862068965517,0.6713793103448276,0.5893103448275863,0.6524137931034483,0.6406896551724137,0.45488980716253447,,0.5984848484848485,0.5406896551724137
06073015801,0.15065653075328267,0.036206896551724155,0.25655172413793104,0.2923553719008265,0.017931034482758568,0.07068965517241377,0.09310344827586203,0.216551724137931,0.14620689655172414,0.14517241379310342,0.13275862068965516,0.7276170798898072,,0.2327823691460055,0.29517241379310344
06073015901,0.04975812024879056,0.03275862068965518,0.06103448275862067,0.7320936639118457,0.0075862068965517615,0.0006896551724138167,0.010689655172413826,0.08068965517241378,0.02137931034482754,0.022758620689655173,0.0034482758620689724,0.7672176308539945,,0.05785123966942149,0.05655172413793103
06073015902,0.08604008293020038,0.010000000000000009,0.10827586206896556,0.03443526170798894,0.01172413793103444,0.028275862068965485,0.034137931034482705,0.17206896551724138,0.07999999999999996,0.12724137931034485,0.053793103448275814,0.46418732782369143,,0.4486914600550964,0.34
06073016000,0.1116102280580511,0.12758620689655176,0.27241379310344827,0.7148760330578512,0.2596551724137931,0.1975862068965517,0.20482758620689656,0.32965517241379305,0.31103448275862067,0.30896551724137933,0.2989655172413793,0.8522727272727273,,0.10778236914600552,0.19724137931034483
06073008355,0.7577747062888736,0.9906896551724138,0.3858620689655172,0.6584022038567493,0.7458620689655173,0.9955172413793103,0.7627586206896552,0.576551724137931,0.45448275862068965,0.603103448275862,0.5475862068965518,0.7599862258953168,,0.2327823691460055,0.3486206896551724
06073008355,0.7577747062888736,0.9906896551724138,0.3858620689655172,0.6584022038567493,0.7458620689655173,0.9955172413793103,0.7627586206896552,0.576551724137931,0.45448275862068965,0.603103448275862,0.5475862068965518,0.7599862258953168,,0.2327823691460055,0.3486206896551724
06073008355,0.7577747062888736,0.9906896551724138,0.3858620689655172,0.6584022038567493,0.7458620689655173,0.9955172413793103,0.7627586206896552,0.576551724137931,0.45448275862068965,0.603103448275862,0.5475862068965518,0.7599862258953168,,0.2327823691460055,0.3486206896551724
06073008355,0.7577747062888736,0.9906896551724138,0.3858620689655172,0.6584022038567493,0.7458620689655173,0.9955172413793103,0.7627586206896552,0.576551724137931,0.45448275862068965,0.603103448275862,0.5475862068965518,0.7599862258953168,,0.2327823691460055,0.3486206896551724
06073008356,0.5162404975812025,0.9544827586206897,0.5782758620689655,0.5206611570247934,0.6789655172413793,0.9724137931034482,0.743448275862069,0.5444827586206897,0.4241379310344827,0.526896551724138,0.49379310344827587,0.5981404958677685,,0.01825068870523416,0.018275862068965518
06073008357,0.15514858327574288,0.973103448275862,0.22999999999999998,0.390495867768595,0.6682758620689655,0.9141379310344828,0.5579310344827586,0.4472413793103448,0.3272413793103448,0.4275862068965517,0.38724137931034486,0.19938016528925617,,0.5089531680440771,0.46379310344827585
06073008357,0.15514858327574288,0.973103448275862,0.22999999999999998,0.390495867768595,0.6682758620689655,0.9141379310344828,0.5579310344827586,0.4472413793103448,0.3272413793103448,0.4275862068965517,0.38724137931034486,0.19938016528925617,,0.5089531680440771,0.46379310344827585
06073008357,0.15514858327574288,0.973103448275862,0.22999999999999998,0.390495867768595,0.6682758620689655,0.9141379310344828,0.5579310344827586,0.4472413793103448,0.3272413793103448,0.4275862068965517,0.38724137931034486,0.19938016528925617,,0.5089531680440771,0.46379310344827585
06073008357,0.15514858327574288,0.973103448275862,0.22999999999999998,0.390495867768595,0.6682758620689655,0.9141379310344828,0.5579310344827586,0.4472413793103448,0.3272413793103448,0.4275862068965517,0.38724137931034486,0.19938016528925617,,0.5089531680440771,0.46379310344827585
06073008358,0.3565998617829993,0.9410344827586207,0.14827586206896548,0.21349862258953167,0.5934482758620689,0.8020689655172414,0.3837931034482759,0.3982758620689655,0.3234482758620689,0.3975862068965518,0.36724137931034484,0.06267217630853994,,0.65599173553719,0.4896551724137931
06073008359,0.5331720801658604,0.7955172413793103,0.8210344827586207,0.40633608815427,0.3706896551724138,0.81,0.6868965517241379,0.326551724137931,0.31103448275862067,0.3427586206896551,0.3255172413793104,0.23829201101928377,,0.10778236914600552,0.09172413793103448
06073016401,0.49723565998617825,0.1727586206896552,0.3162068965517242,0.29476584022038566,0.3513793103448276,0.28620689655172415,0.26,0.393448275862069,0.4037931034482759,0.40172413793103445,0.42172413793103447,0.4573002754820936,,0.65599173553719,0.5606896551724138
06073016100,0.5573600552868003,0.14137931034482754,0.4572413793103448,0.09090909090909094,0.2837931034482759,0.3224137931034483,0.28517241379310343,0.37310344827586206,0.39689655172413796,0.38827586206896547,0.40206896551724136,0.23622589531680438,,0.5984848484848485,0.4193103448275862
06073016202,0.1762266758811334,0.05931034482758624,0.4382758620689655,0.5915977961432507,0.04482758620689653,0.1686206896551724,0.22862068965517246,0.26,0.19655172413793098,0.18827586206896552,0.17655172413793108,0.6542699724517906,,0.6873278236914601,0.6993103448275862
06073016301,0.06254319281271592,0.02965517241379312,0.25655172413793104,0.18250688705234164,0.018620689655172384,0.10689655172413792,0.0868965517241379,0.216551724137931,0.15241379310344827,0.15068965517241384,0.13586206896551722,0.3698347107438017,,0.2327823691460055,0.19241379310344828
